customer_id,gender,age,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,churn
104920,Female,26.0,37,Month-to-month,No,Mailed check,Yes,37.53,1497.23,No
104921,Female,23.0,1,Month-to-month,DSL,Electronic check,Yes,64.77,20.0,No
104922,Female,38.0,42,Two year,Fiber optic,Mailed check,Yes,67.92,2797.74,No
104923,Female,55.0,41,Month-to-month,No,Bank transfer,Yes,78.7,3209.52,No
104924,Female,47.0,72,Month-to-month,Fiber optic,Electronic check,No,93.05,6639.6,No
104925,Male,30.0,37,Month-to-month,No,Bank transfer,Yes,105.55,3749.47,No
104926,Male,48.0,65,Month-to-month,DSL,Credit card,Yes,88.19,5811.9,No
104927,Male,18.0,26,Two year,Fiber optic,Electronic check,No,56.79,1376.91,No
104928,Female,29.0,51,Month-to-month,Fiber optic,Mailed check,Yes,32.0,1571.31,No
104929,Male,28.0,65,Two year,Fiber optic,Credit card,Yes,46.03,3059.89,No
104930,Male,40.0,12,One year,Fiber optic,Electronic check,Yes,71.44,967.47,Yes
104931,Male,36.0,41,One year,DSL,Electronic check,No,31.8,1252.9,Yes
104932,Female,37.0,67,Month-to-month,DSL,Bank transfer,No,56.6,3698.89,No
104933,Female,37.0,41,One year,DSL,Mailed check,Yes,72.81,2912.02,No
104934,Female,39.0,65,One year,DSL,Bank transfer,Yes,57.92,3865.12,No
104935,Male,46.0,31,Month-to-month,DSL,Bank transfer,Yes,78.97,2553.49,Yes
104936,Female,41.0,64,Two year,Fiber optic,Mailed check,Yes,68.79,4432.85,No
104937,Female,35.0,46,Month-to-month,DSL,Mailed check,No,52.95,2457.93,No
104938,Female,44.0,35,Month-to-month,DSL,Electronic check,Yes,114.7,3895.82,No
104939,Male,50.0,16,Month-to-month,DSL,Mailed check,Yes,71.17,1180.58,Yes
104940,Male,32.0,13,One year,No,Electronic check,Yes,74.8,1043.11,No
104941,Female,38.0,21,Month-to-month,DSL,Credit card,No,93.11,1970.2,Yes
104942,Male,54.0,55,Month-to-month,Fiber optic,Electronic check,Yes,105.93,5844.32,Yes
104943,Female,25.0,34,Month-to-month,DSL,Electronic check,Yes,62.85,2044.04,Yes
104944,Female,62.0,28,Month-to-month,DSL,Bank transfer,Yes,98.15,2853.36,No
104945,Male,22.0,34,Month-to-month,Fiber optic,Electronic check,Yes,72.78,2352.19,Yes
104946,Female,35.0,25,Two year,Fiber optic,Mailed check,Yes,109.41,2733.76,Yes
104947,Male,27.0,59,Month-to-month,Fiber optic,Credit card,No,53.15,3177.03,No
104948,Female,67.0,29,Two year,Fiber optic,Bank transfer,No,76.33,2316.26,No
104949,Male,32.0,34,One year,DSL,Electronic check,Yes,77.56,2731.87,No
104950,Male,32.0,41,One year,DSL,Electronic check,Yes,81.02,3424.35,No
104951,Male,34.0,47,Two year,No,Mailed check,Yes,50.91,2365.58,No
104952,Male,40.0,25,Month-to-month,DSL,Mailed check,No,30.78,978.65,No
104953,Female,35.0,6,One year,Fiber optic,Electronic check,Yes,95.51,670.96,Yes
104954,Male,37.0,50,Month-to-month,Fiber optic,Electronic check,Yes,78.83,3909.75,No
104955,Male,18.0,41,Month-to-month,DSL,Credit card,Yes,62.23,2525.48,No
104956,Male,40.0,47,Month-to-month,DSL,Electronic check,Yes,113.36,5396.36,No
104957,Male,39.0,40,One year,Fiber optic,Bank transfer,Yes,76.67,3024.73,No
104958,Male,53.0,37,Two year,Fiber optic,Electronic check,No,71.08,2514.99,No
104959,Female,56.0,69,Month-to-month,No,Mailed check,No,27.0,1870.43,No
104960,Female,37.0,4,One year,DSL,Mailed check,Yes,44.93,20.0,Yes
104961,Male,50.0,7,Month-to-month,No,Electronic check,Yes,93.9,689.55,No
104962,Female,25.0,68,Month-to-month,DSL,Bank transfer,Yes,53.86,3719.9,No
104963,Female,49.0,64,Month-to-month,DSL,Electronic check,No,87.71,5589.5,No
104964,Male,32.0,30,One year,Fiber optic,Credit card,Yes,51.69,1654.2,No
104965,Female,24.0,39,Month-to-month,No,Bank transfer,No,50.27,2037.21,No
104966,Male,37.0,33,Month-to-month,Fiber optic,Electronic check,No,61.63,1942.09,Yes
104967,Male,57.0,72,Month-to-month,Fiber optic,Mailed check,Yes,95.92,6910.22,No
104968,Male,41.0,33,One year,Fiber optic,Credit card,Yes,78.7,2550.36,No
104969,Male,58.0,55,Two year,No,Mailed check,Yes,44.23,2403.57,No
104970,Female,29.0,27,Month-to-month,Fiber optic,Electronic check,No,101.86,2853.39,No
104971,Female,53.0,28,One year,Fiber optic,Bank transfer,Yes,96.36,2754.37,No
104972,Male,31.0,49,One year,Fiber optic,Electronic check,No,92.51,4468.41,No
104973,Female,42.0,29,Month-to-month,Fiber optic,Bank transfer,No,91.38,2670.2,No
104974,Female,42.0,2,Month-to-month,No,Electronic check,No,50.65,33.29,Yes
104975,Female,48.0,13,Two year,Fiber optic,Bank transfer,Yes,115.46,1457.35,No
104976,Female,42.0,63,Month-to-month,DSL,Mailed check,Yes,69.47,4515.14,No
104977,Female,29.0,27,Month-to-month,No,Electronic check,No,78.7,2354.12,Yes
104978,Male,50.0,8,Two year,Fiber optic,Credit card,Yes,93.57,908.67,No
104979,Female,62.0,68,Two year,Fiber optic,Mailed check,No,60.38,4130.81,No
104980,Female,31.0,72,One year,Fiber optic,Electronic check,Yes,131.41,9478.08,No
104981,Female,18.0,36,Two year,Fiber optic,Bank transfer,Yes,83.32,3091.27,No
104982,Female,45.0,46,Month-to-month,Fiber optic,Mailed check,Yes,84.83,3911.32,No
104983,Male,35.0,55,One year,DSL,Electronic check,Yes,61.69,3264.62,No
104984,Male,37.0,5,Month-to-month,No,Bank transfer,Yes,100.75,667.46,No
104985,Male,46.0,22,Two year,Fiber optic,Credit card,No,113.8,2396.7,Yes
104986,Male,33.0,41,Month-to-month,No,Electronic check,Yes,75.96,3223.07,No
104987,Female,36.0,40,Month-to-month,DSL,Credit card,Yes,35.35,1482.38,No
104988,Female,38.0,24,Month-to-month,No,Bank transfer,No,67.89,1796.74,No
104989,Female,58.0,1,One year,Fiber optic,Electronic check,No,,160.01,Yes
104990,Female,39.0,69,Month-to-month,Fiber optic,Bank transfer,No,72.71,4964.08,Yes
104991,Female,23.0,45,One year,No,Mailed check,Yes,47.42,2231.58,No
104992,Female,23.0,55,Month-to-month,Fiber optic,Bank transfer,Yes,45.14,2450.0,No
104993,Female,41.0,32,Month-to-month,No,Bank transfer,Yes,108.78,3392.99,No
104994,Female,24.0,37,One year,Fiber optic,Electronic check,No,102.54,3629.14,Yes
104995,Female,19.0,33,Month-to-month,DSL,Electronic check,No,72.86,2393.25,No
104996,Male,47.0,31,One year,Fiber optic,Electronic check,Yes,67.76,1948.58,No
104997,Female,48.0,49,Two year,No,Mailed check,Yes,81.0,4098.29,No
104998,Female,34.0,72,One year,Fiber optic,Credit card,No,89.1,6273.82,No
104999,Female,43.0,56,Month-to-month,Fiber optic,Credit card,Yes,73.97,4108.11,No
105000,Male,41.0,49,Month-to-month,DSL,Credit card,Yes,81.74,3974.9,No
105001,Male,47.0,1,Two year,Fiber optic,Mailed check,Yes,96.81,112.26,No
105002,Male,47.0,38,One year,No,Electronic check,No,89.18,3310.78,No
105003,Female,18.0,69,One year,No,Bank transfer,Yes,49.8,3538.33,No
105004,Female,36.0,29,Month-to-month,DSL,Electronic check,Yes,82.78,2415.3,No
105005,Female,46.0,40,One year,DSL,Electronic check,No,101.44,4056.01,No
105006,Female,34.0,24,Month-to-month,DSL,Electronic check,Yes,79.41,1847.31,Yes
105007,Male,39.0,14,One year,DSL,Credit card,Yes,127.21,1830.41,No
105008,Female,49.0,51,Two year,No,Bank transfer,Yes,67.49,3567.75,No
105009,Female,40.0,23,Two year,Fiber optic,Electronic check,No,41.06,1186.93,No
105010,Male,59.0,43,Month-to-month,DSL,Credit card,Yes,50.78,2098.84,No
105011,Female,54.0,43,Two year,Fiber optic,Bank transfer,Yes,67.27,2880.33,No
105012,Male,37.0,62,Month-to-month,Fiber optic,Bank transfer,No,97.96,5901.88,No
105013,Female,36.0,68,Month-to-month,Fiber optic,Electronic check,Yes,104.8,7187.59,No
105014,Female,18.0,40,One year,No,Electronic check,Yes,75.4,2893.13,Yes
105015,Female,35.0,4,Month-to-month,Fiber optic,Electronic check,Yes,91.31,390.03,No
105016,Female,21.0,42,Month-to-month,DSL,Bank transfer,Yes,119.88,5146.1,No
105017,Male,42.0,64,One year,No,Mailed check,Yes,51.22,3241.0,No
105018,Female,41.0,35,One year,DSL,Electronic check,Yes,70.18,2372.41,Yes
105019,Female,48.0,41,One year,No,Electronic check,No,60.69,2606.92,No
105020,Female,57.0,55,Month-to-month,Fiber optic,Mailed check,Yes,54.65,3069.71,No
105021,Female,39.0,32,One year,No,Credit card,Yes,21.38,582.48,Yes
105022,Male,69.0,30,Month-to-month,DSL,Electronic check,Yes,104.41,3144.88,Yes
105023,Female,42.0,35,Month-to-month,Fiber optic,Bank transfer,No,64.9,2194.67,Yes
105024,Male,22.0,62,Month-to-month,No,Credit card,No,65.74,4171.33,No
105025,Female,32.0,36,One year,No,Bank transfer,No,82.76,2990.43,No
105026,Male,34.0,24,Month-to-month,No,Mailed check,Yes,42.25,1151.49,No
105027,Male,47.0,43,Month-to-month,DSL,Bank transfer,Yes,51.14,2115.18,No
105028,Male,27.0,50,Two year,Fiber optic,Credit card,No,83.46,4193.44,No
105029,Female,35.0,66,Two year,Fiber optic,Bank transfer,Yes,73.04,4819.54,Yes
105030,Male,37.0,65,One year,DSL,Electronic check,No,40.1,2629.42,No
105031,Male,33.0,57,One year,Fiber optic,Electronic check,Yes,99.18,5602.29,No
105032,Female,50.0,56,Two year,Fiber optic,Electronic check,Yes,72.39,3851.25,No
105033,Male,47.0,33,One year,Fiber optic,Electronic check,No,87.42,2945.98,Yes
105034,Male,54.0,25,Month-to-month,DSL,Bank transfer,No,73.42,1840.33,No
105035,Male,35.0,41,One year,Fiber optic,Electronic check,Yes,108.24,4363.02,No
105036,Male,55.0,51,Two year,No,Bank transfer,Yes,80.83,4077.17,No
105037,Female,21.0,38,One year,Fiber optic,Bank transfer,Yes,62.44,2267.49,No
105038,Female,21.0,15,Month-to-month,No,Mailed check,Yes,101.06,1348.65,Yes
105039,Female,23.0,2,Two year,No,Electronic check,Yes,60.17,213.82,No
105040,Male,39.0,5,One year,DSL,Electronic check,No,51.65,309.69,No
105041,Male,55.0,31,Month-to-month,Fiber optic,Electronic check,Yes,59.95,1736.83,Yes
105042,Male,31.0,57,Two year,No,Credit card,No,20.0,1367.23,No
105043,Male,33.0,57,One year,Fiber optic,Electronic check,Yes,68.79,3819.62,No
105044,Female,36.0,59,Two year,DSL,Electronic check,No,81.92,4897.59,No
105045,Female,46.0,52,Two year,Fiber optic,Electronic check,Yes,49.95,2597.74,No
105046,Male,33.0,2,Month-to-month,Fiber optic,Bank transfer,Yes,126.72,139.77,No
105047,Female,32.0,64,One year,Fiber optic,Bank transfer,Yes,32.0,2079.47,No
105048,Female,22.0,69,Month-to-month,DSL,Credit card,Yes,52.42,3600.38,No
105049,Male,32.0,62,Two year,DSL,Electronic check,Yes,34.81,2100.89,No
105050,Female,54.0,33,Two year,Fiber optic,Electronic check,Yes,106.95,3648.07,Yes
105051,Male,40.0,16,Two year,Fiber optic,Bank transfer,Yes,100.31,1661.11,No
105052,Male,29.0,66,One year,No,Electronic check,No,65.35,4377.83,No
105053,Female,55.0,14,One year,Fiber optic,Electronic check,Yes,48.46,659.07,Yes
105054,Female,31.0,57,Month-to-month,No,Credit card,Yes,42.04,2427.97,No
105055,Male,57.0,70,Month-to-month,DSL,Mailed check,Yes,78.25,5475.08,No
105056,Female,57.0,65,Month-to-month,No,Mailed check,No,55.1,,No
105057,Female,40.0,38,Two year,No,Credit card,Yes,57.95,2114.66,No
105058,Female,20.0,61,One year,Fiber optic,Electronic check,Yes,82.16,4798.08,No
105059,Male,69.0,60,One year,DSL,Electronic check,No,61.69,3823.45,No
105060,Female,44.0,71,Month-to-month,No,Electronic check,Yes,28.26,2005.13,No
105061,Female,35.0,26,One year,Fiber optic,Electronic check,No,50.73,1370.44,No
105062,Female,51.0,46,Month-to-month,Fiber optic,Mailed check,Yes,51.33,2299.58,No
105063,Female,48.0,59,Two year,Fiber optic,Credit card,Yes,65.81,3862.65,No
105064,Female,56.0,17,Two year,No,Credit card,Yes,74.25,1399.08,No
105065,Female,30.0,17,Month-to-month,Fiber optic,Bank transfer,Yes,85.22,1481.49,No
105066,Female,43.0,29,One year,Fiber optic,Credit card,Yes,113.66,3494.56,No
105067,Female,24.0,26,Month-to-month,Fiber optic,Mailed check,Yes,48.82,1349.56,Yes
105068,Male,48.0,55,Month-to-month,DSL,Electronic check,Yes,79.66,4321.17,No
105069,Male,39.0,68,One year,Fiber optic,Electronic check,No,64.33,4414.19,No
105070,Female,43.0,12,One year,No,Mailed check,No,121.39,1608.09,No
105071,Female,37.0,24,Month-to-month,Fiber optic,Electronic check,Yes,81.35,1972.22,Yes
105072,Female,36.0,67,Month-to-month,DSL,Electronic check,Yes,57.96,3941.41,No
105073,Male,28.0,43,Month-to-month,DSL,Credit card,No,78.86,3518.13,No
105074,Female,49.0,15,Month-to-month,DSL,Electronic check,Yes,76.93,942.86,No
105075,Male,58.0,44,Month-to-month,No,Bank transfer,Yes,62.5,2813.12,No
105076,Male,32.0,64,Month-to-month,Fiber optic,Electronic check,No,98.85,6447.61,Yes
105077,Male,46.0,27,Two year,Fiber optic,Mailed check,Yes,121.76,3218.44,Yes
105078,Male,45.0,35,Month-to-month,DSL,Bank transfer,Yes,94.95,3417.33,No
105079,Female,39.0,45,Month-to-month,DSL,Electronic check,No,68.28,3072.13,No
105080,Female,19.0,61,Month-to-month,Fiber optic,Electronic check,Yes,128.42,7681.33,Yes
105081,Male,22.0,41,Month-to-month,DSL,Mailed check,No,84.05,3517.21,No
105082,Female,29.0,69,One year,Fiber optic,Bank transfer,No,56.56,3901.78,No
105083,Male,18.0,55,Month-to-month,No,Electronic check,Yes,73.37,4028.66,No
105084,Male,57.0,31,Month-to-month,Fiber optic,Electronic check,No,78.58,2494.13,No
105085,Female,44.0,36,Two year,Fiber optic,Electronic check,Yes,70.47,2451.49,No
105086,Male,39.0,51,One year,DSL,Electronic check,No,79.86,4142.32,No
105087,Female,18.0,6,Month-to-month,DSL,Credit card,Yes,25.02,68.02,No
105088,Male,18.0,17,Month-to-month,No,Electronic check,Yes,112.08,2041.52,Yes
105089,Male,39.0,18,Two year,Fiber optic,Mailed check,No,99.3,1889.91,No
105090,Female,65.0,58,One year,Fiber optic,Bank transfer,No,37.97,2340.66,No
105091,Female,30.0,60,Two year,Fiber optic,Credit card,No,99.0,5981.78,No
105092,Male,50.0,60,Month-to-month,DSL,Electronic check,No,83.08,,No
105093,Male,33.0,8,One year,Fiber optic,Mailed check,No,120.63,900.16,Yes
105094,Female,40.0,22,Month-to-month,DSL,Bank transfer,Yes,115.1,2461.95,No
105095,Male,55.0,23,Month-to-month,DSL,Electronic check,No,119.31,2728.6,Yes
105096,Male,35.0,2,One year,Fiber optic,Electronic check,Yes,77.06,92.35,Yes
105097,Female,30.0,19,One year,DSL,Credit card,Yes,85.52,1654.12,Yes
105098,Male,57.0,32,Month-to-month,DSL,Mailed check,Yes,59.99,1847.2,Yes
105099,Female,40.0,64,Month-to-month,DSL,Electronic check,No,96.46,6117.44,No
105100,Male,53.0,13,One year,Fiber optic,Mailed check,Yes,32.0,381.72,No
105101,Female,30.0,62,Month-to-month,No,Electronic check,Yes,40.11,2416.97,No
105102,Female,57.0,59,Month-to-month,No,Electronic check,Yes,61.15,3577.05,No
105103,Male,43.0,12,Month-to-month,DSL,Electronic check,Yes,70.49,898.43,Yes
105104,Male,45.0,19,Month-to-month,DSL,Electronic check,Yes,76.09,1366.16,Yes
105105,Male,41.0,33,Two year,No,Mailed check,Yes,103.86,3319.04,No
105106,Female,32.0,68,Month-to-month,DSL,Mailed check,No,55.75,3774.96,No
105107,Female,39.0,57,Month-to-month,Fiber optic,Electronic check,No,51.7,2844.37,No
105108,Female,33.0,70,One year,DSL,Bank transfer,Yes,62.31,4481.99,No
105109,Male,51.0,23,Month-to-month,Fiber optic,Bank transfer,Yes,68.85,1520.67,No
105110,Male,36.0,66,One year,DSL,Mailed check,No,85.83,5669.11,No
105111,Female,20.0,69,Month-to-month,Fiber optic,Electronic check,Yes,122.13,8467.83,No
105112,Female,18.0,44,Two year,Fiber optic,Electronic check,Yes,119.88,5161.13,Yes
105113,Female,18.0,12,One year,DSL,Credit card,Yes,99.24,1114.86,No
105114,Male,47.0,20,One year,Fiber optic,Electronic check,Yes,69.76,1338.5,No
105115,Male,24.0,10,Month-to-month,Fiber optic,Electronic check,Yes,79.96,870.02,No
105116,Male,43.0,59,Two year,No,Bank transfer,Yes,82.62,5039.42,No
105117,Male,41.0,23,One year,Fiber optic,Bank transfer,No,64.73,1655.82,No
105118,Male,38.0,51,Month-to-month,DSL,Credit card,Yes,55.06,2922.66,No
105119,Female,45.0,20,Month-to-month,Fiber optic,Mailed check,Yes,93.36,1755.6,Yes
105120,Male,41.0,71,Month-to-month,DSL,Credit card,Yes,37.89,2611.31,No
105121,Female,18.0,56,Month-to-month,No,Electronic check,No,99.32,5686.79,No
105122,Female,35.0,28,Month-to-month,No,Credit card,Yes,61.96,1872.18,No
105123,Female,45.0,35,Two year,DSL,Electronic check,Yes,85.51,3064.46,No
105124,Female,60.0,5,Two year,Fiber optic,Credit card,No,89.17,518.37,No
105125,Male,61.0,10,Month-to-month,Fiber optic,Credit card,Yes,,1114.88,Yes
105126,Female,21.0,72,Two year,DSL,Bank transfer,Yes,20.0,1594.45,No
105127,Male,34.0,59,One year,Fiber optic,Bank transfer,Yes,115.51,6749.3,No
105128,Female,19.0,61,Month-to-month,Fiber optic,Electronic check,Yes,114.95,6867.0,No
105129,Female,59.0,47,Two year,Fiber optic,Mailed check,Yes,91.03,4350.53,No
105130,Female,52.0,16,One year,Fiber optic,Electronic check,No,97.03,1500.03,No
105131,Male,44.0,8,One year,Fiber optic,Bank transfer,Yes,98.91,674.41,No
105132,Male,41.0,53,Month-to-month,Fiber optic,Electronic check,Yes,61.47,3336.93,No
105133,Male,57.0,24,Month-to-month,Fiber optic,Electronic check,No,85.35,1883.85,Yes
105134,Male,55.0,1,Two year,Fiber optic,Electronic check,Yes,106.25,147.14,Yes
105135,Female,54.0,2,Month-to-month,Fiber optic,Bank transfer,No,39.31,38.42,Yes
105136,Male,45.0,41,Month-to-month,Fiber optic,Mailed check,Yes,95.78,4071.1,Yes
105137,Male,34.0,61,Month-to-month,DSL,Mailed check,Yes,74.18,4566.14,No
105138,Female,49.0,27,Month-to-month,Fiber optic,Electronic check,Yes,99.68,2788.01,Yes
105139,Male,50.0,72,Month-to-month,Fiber optic,Electronic check,No,52.2,3660.81,No
105140,Female,37.0,28,Two year,DSL,Mailed check,No,53.41,1343.01,No
105141,Male,34.0,53,Month-to-month,DSL,Electronic check,Yes,37.1,1933.69,No
105142,Male,54.0,18,Two year,Fiber optic,Bank transfer,No,48.83,934.0,No
105143,Female,61.0,44,One year,DSL,Mailed check,Yes,92.77,4088.3,No
105144,Female,29.0,20,Month-to-month,Fiber optic,Credit card,No,69.28,1489.17,No
105145,Female,36.0,57,Month-to-month,Fiber optic,Electronic check,Yes,67.44,3893.26,No
105146,Female,44.0,33,Month-to-month,Fiber optic,Mailed check,Yes,111.27,3577.46,Yes
105147,Male,45.0,4,Two year,No,Credit card,Yes,63.41,295.46,No
105148,Female,32.0,18,One year,No,Credit card,Yes,96.09,1745.09,No
105149,Male,63.0,26,Month-to-month,No,Mailed check,Yes,45.77,1304.39,No
105150,Female,44.0,34,Two year,No,Electronic check,Yes,63.34,2070.22,No
105151,Male,46.0,20,Two year,DSL,Mailed check,Yes,49.36,927.51,No
105152,Female,62.0,42,Month-to-month,DSL,Mailed check,Yes,85.7,3635.12,Yes
105153,Male,33.0,70,One year,DSL,Electronic check,Yes,66.83,4805.34,No
105154,Female,38.0,52,One year,DSL,Electronic check,Yes,90.28,4676.62,No
105155,Female,23.0,23,One year,No,Mailed check,No,75.82,1797.55,No
105156,Female,37.0,49,Month-to-month,No,Electronic check,Yes,23.35,1147.32,No
105157,Female,20.0,70,Month-to-month,Fiber optic,Credit card,Yes,77.4,5414.18,No
105158,Male,49.0,18,Month-to-month,No,Electronic check,No,33.61,708.65,Yes
105159,Male,44.0,17,Month-to-month,Fiber optic,Credit card,No,92.66,1585.11,Yes
105160,Female,35.0,3,Month-to-month,Fiber optic,Mailed check,Yes,97.88,253.81,Yes
105161,Male,38.0,61,One year,DSL,Credit card,Yes,88.47,5351.52,No
105162,Male,49.0,60,Month-to-month,No,Bank transfer,Yes,68.93,4108.16,No
105163,Male,24.0,30,Month-to-month,Fiber optic,Electronic check,Yes,43.2,1233.72,No
105164,Female,42.0,63,One year,Fiber optic,Electronic check,Yes,89.24,5600.71,No
105165,Male,48.0,47,Month-to-month,DSL,Electronic check,Yes,82.18,3867.76,No
105166,Male,18.0,71,Month-to-month,Fiber optic,Bank transfer,No,79.44,5666.05,No
105167,Female,48.0,67,One year,Fiber optic,Electronic check,No,86.14,5682.71,No
105168,Male,18.0,70,Two year,Fiber optic,Bank transfer,Yes,36.8,2538.15,No
105169,Male,37.0,29,Month-to-month,No,Credit card,No,73.66,2102.69,No
105170,Male,24.0,46,Two year,Fiber optic,Mailed check,No,81.29,3670.64,No
105171,Female,58.0,13,Two year,No,Bank transfer,Yes,41.68,489.69,No
105172,Male,24.0,65,One year,Fiber optic,Credit card,No,97.21,6399.72,No
105173,Female,18.0,23,Two year,Fiber optic,Bank transfer,Yes,71.64,1770.48,No
105174,Male,41.0,33,Month-to-month,No,Electronic check,No,77.73,2536.92,Yes
105175,Male,34.0,43,Month-to-month,No,Electronic check,Yes,84.2,3556.61,No
105176,Male,19.0,57,Two year,DSL,Mailed check,Yes,80.22,4565.23,No
105177,Male,46.0,53,Month-to-month,No,Electronic check,Yes,38.48,2047.03,No
105178,Male,18.0,69,Month-to-month,Fiber optic,Mailed check,Yes,74.4,5195.89,No
105179,Male,26.0,52,Month-to-month,DSL,Credit card,Yes,125.24,6476.81,Yes
105180,Male,32.0,58,Month-to-month,Fiber optic,Mailed check,No,118.89,6846.84,No
105181,Female,49.0,42,Month-to-month,Fiber optic,Electronic check,No,104.86,4624.76,No
105182,Female,56.0,30,Month-to-month,Fiber optic,Electronic check,Yes,90.86,2609.38,Yes
105183,Female,53.0,66,Two year,Fiber optic,Credit card,Yes,59.3,3994.9,No
105184,Female,37.0,28,Month-to-month,DSL,Electronic check,Yes,67.94,2036.39,Yes
105185,Female,18.0,45,Two year,DSL,Electronic check,Yes,61.44,2741.96,No
105186,Female,44.0,21,Month-to-month,Fiber optic,Mailed check,Yes,81.88,1759.07,No
105187,Female,58.0,35,Month-to-month,DSL,Mailed check,Yes,35.84,1103.49,No
105188,Male,55.0,27,Two year,Fiber optic,Mailed check,Yes,107.86,2914.46,No
105189,Female,45.0,19,Month-to-month,Fiber optic,Mailed check,Yes,32.0,712.36,No
